Its a Ray
-0.134344 0.0952536 0.0520958 -0.127652 0.07399 0.1088
Its a Segment
-0.134344 0.0952536 0.0520958 0.16673 0.019964 -0.612901
-0.0148841 0.0959887 -0.031739 
-0.012857 0.0968183 -0.0306036 
-0.01624 0.0963836 -0.0301721 
-0.0160225 0.0958165 -0.0315688 
-0.0137851 0.096091 -0.0318323 
-0.0130717 0.0973914 -0.0292103 
-0.0139593 0.0967237 -0.0305143 
-0.0150968 0.0965608 -0.0303463 
-0.0105538 0.0962042 -0.0319333 
-0.00953059 0.096141 -0.0318625 
-0.0115776 0.0962625 -0.032007 
-0.01069 0.0969192 -0.0307004 
-0.0117555 0.0969094 -0.0306933 
-0.00967152 0.0968708 -0.0306358 
-0.0119302 0.0975527 -0.0293786 
-0.0108678 0.0975625 -0.0293851 
-0.00984328 0.0975178 -0.0293224 
-0.0126802 0.0961728 -0.031918 
-0.00628506 0.0952929 -0.0329709 
-0.0084105 0.095275 -0.0329664 
-0.0052585 0.095242 -0.0329133 
-0.00732851 0.0942973 -0.033961 
-0.007347 0.0952877 -0.0329727 
-0.00834994 0.0943471 -0.0340215 
-0.00423283 0.0951855 -0.0328472 
-0.00115741 0.0949656 -0.0326157 
-0.00317446 0.0951663 -0.0328247 
-0.00218115 0.0950603 -0.0327048 
-0.00531922 0.0961442 -0.0318294 
-0.00744712 0.0961017 -0.0318028 
-0.00758477 0.0968518 -0.0305822 
-0.00541885 0.0969111 -0.0306599 
-0.00860618 0.0968801 -0.0306409 
-0.00634438 0.0961732 -0.0318818 
-0.00648076 0.0969085 -0.030657 
-0.00874511 0.0976201 -0.0294139 
-0.00768132 0.0976452 -0.0294292 
-0.00661675 0.0976221 -0.0294208 
-0.00563259 0.0974901 -0.0292726 
-0.00851004 0.0960786 -0.0317903 
-0.00439411 0.0968663 -0.0305974 
-0.00221102 0.0959857 -0.0316631 
-0.00333145 0.0968513 -0.0305901 
-0.00234671 0.0967246 -0.0304442 
-0.00132352 0.0966684 -0.0303753 
-0.003234 0.0960652 -0.0317479 
-0.0012258 0.095852 -0.0315171 
-0.00453349 0.0975685 -0.029357 
-0.00350831 0.0975151 -0.0292875 
-0.00248627 0.097432 -0.0292057 
-0.00425848 0.0961384 -0.0318255 
-0.0137194 0.091107 -0.0367438 
-0.0148238 0.091051 -0.0367095 
-0.0158845 0.0910066 -0.0366604 
-0.0096598 0.0907753 -0.0363722 
-0.010683 0.0908469 -0.0364652 
-0.0117053 0.0909225 -0.0365538 
-0.0127292 0.0909963 -0.036642 
-0.016158 0.0884114 -0.0380198 
-0.0129957 0.0883892 -0.0379783 
-0.0138904 0.0897489 -0.0373664 
-0.0128628 0.0896836 -0.0372956 
-0.0160243 0.0897174 -0.0373532 
-0.0149576 0.0897382 -0.0373658 
-0.0139288 0.0883705 -0.0380287 
-0.0149615 0.0883672 -0.0380383 
-0.0138249 0.0869198 -0.0385386 
-0.0148225 0.086924 -0.0385597 
-0.0158265 0.0869335 -0.0385904 
-0.0168218 0.086916 -0.0386596 
-0.0158308 0.0883117 -0.038067 
-0.0168318 0.0883012 -0.0380546 
-0.00983206 0.0896484 -0.0366649 
-0.0121064 0.0869584 -0.0384624 
-0.00917487 0.0875708 -0.0370938 
-0.0119077 0.0894805 -0.0370977 
-0.0111071 0.0879305 -0.0374747 
-0.0109854 0.0891937 -0.0368255 
-0.00994091 0.089177 -0.0367642 
-0.0119956 0.0882297 -0.0377812 
-0.0111671 0.0867859 -0.0382994 
-0.0102744 0.0864318 -0.0379838 
-0.0101883 0.0876449 -0.0371912 
-0.0128309 0.0869146 -0.0385108 
-0.0138083 0.082755 -0.0391488 
-0.0148026 0.0827563 -0.0392327 
-0.0158083 0.0827626 -0.0393641 
-0.0168075 0.0827608 -0.0394117 
-0.0138101 0.0841459 -0.0389466 
-0.0148129 0.0841518 -0.0390669 
-0.0158141 0.084157 -0.0391976 
-0.0168173 0.0841632 -0.0392397 
-0.0138183 0.0855391 -0.0388001 
-0.0148175 0.0855384 -0.0388203 
-0.0158191 0.0855498 -0.0389623 
-0.0168246 0.0855538 -0.0389836 
-0.0105368 0.0850533 -0.0384463 
-0.00951583 0.0848597 -0.0382215 
-0.00931865 0.0862591 -0.0377315 
-0.00979541 0.0826872 -0.0380854 
-0.0108037 0.0827117 -0.0384206 
-0.0117953 0.0827249 -0.0387188 
-0.0127989 0.0827406 -0.0389623 
-0.00978935 0.0841125 -0.0382567 
-0.0108141 0.0841239 -0.038537 
-0.0118005 0.0841384 -0.0387163 
-0.0128008 0.0841443 -0.0388521 
-0.0108296 0.0855471 -0.0384547 
-0.0118225 0.0855318 -0.0386599 
-0.0128237 0.0855345 -0.0387685 
-0.0137626 0.0784616 -0.0384771 
-0.0147733 0.078434 -0.0385776 
-0.0157845 0.0784788 -0.0385671 
-0.0167857 0.0784752 -0.0385587 
-0.013784 0.0799171 -0.0389774 
-0.0147866 0.0799249 -0.0391233 
-0.0157732 0.0799164 -0.0389165 
-0.0167958 0.0799195 -0.0388883 
-0.0137973 0.081348 -0.0391911 
-0.0147977 0.0813547 -0.0393324 
-0.0158009 0.0813621 -0.039398 
-0.0168011 0.0813465 -0.0393174 
-0.00978193 0.0784455 -0.0377778 
-0.0107827 0.0784509 -0.0379132 
-0.0117787 0.0784571 -0.0380559 
-0.0127769 0.0784711 -0.0383296 
-0.00979029 0.0798633 -0.0379189 
-0.0107915 0.0798668 -0.0380291 
-0.0117867 0.0798822 -0.0383021 
-0.0127931 0.0799092 -0.038653 
-0.00978632 0.0812687 -0.0379822 
-0.010802 0.0812949 -0.0382665 
-0.0117856 0.0813065 -0.0386038 
-0.012793 0.0813325 -0.0389447 
-0.00580621 0.0826794 -0.0377615 
-0.00679579 0.0826768 -0.0377354 
-0.0077992 0.0826766 -0.0378216 
-0.00880164 0.0826803 -0.0379328 
-0.00581332 0.0840953 -0.0378871 
-0.00680823 0.0840973 -0.0379387 
-0.00780413 0.0840976 -0.0379648 
-0.00880306 0.0841017 -0.0380883 
-0.00581815 0.0854694 -0.0375201 
-0.00681664 0.0854791 -0.0376549 
-0.00781609 0.0854881 -0.0377912 
-0.00881167 0.085499 -0.0379404 
-0.00378569 0.0826645 -0.03749 
-0.00479883 0.0826783 -0.0376925 
-0.00280088 0.0840687 -0.037315 
-0.00380864 0.0840797 -0.0375505 
-0.00481396 0.0840888 -0.0377627 
-0.00181283 0.0854279 -0.036655 
-0.00281997 0.0854457 -0.0370162 
-0.00382316 0.0854518 -0.0372434 
-0.00480748 0.0854817 -0.0373491 
-0.0077824 0.0784642 -0.0379203 
-0.00878487 0.0784493 -0.0377777 
-0.00679227 0.0798757 -0.0378854 
-0.0077906 0.079881 -0.0380243 
-0.00878734 0.0798675 -0.0379507 
-0.00577775 0.0812461 -0.0375203 
-0.0067913 0.0812637 -0.0377236 
-0.00779714 0.0812765 -0.0379169 
-0.00879058 0.0812731 -0.0379859 
-0.00477478 0.0812297 -0.0373809 
-0.00645978 0.0918654 -0.0354548 
-0.0052769 0.0941788 -0.0338289 
-0.00583539 0.0910195 -0.0356702 
-0.00847175 0.0920515 -0.0356471 
-0.00747948 0.0919417 -0.035549 
-0.0063009 0.09425 -0.0339062 
-0.00533435 0.0930519 -0.0346806 
-0.00635915 0.0931082 -0.0347376 
-0.00738223 0.0931774 -0.0348179 
-0.0084076 0.0932235 -0.0348708 
-0.00667005 0.0904165 -0.0359686 
-0.00543271 0.0918052 -0.0353894 
-0.00483682 0.0910121 -0.035647 
-0.00223749 0.0939165 -0.0335391 
-0.00122028 0.0938312 -0.0334376 
-0.00323215 0.0940338 -0.0336602 
-0.00342912 0.0915905 -0.0351346 
-0.0023355 0.0926921 -0.0342848 
-0.00332118 0.0928352 -0.0344367 
-0.00431394 0.0929621 -0.0345661 
-0.00135158 0.0925397 -0.0341169 
-0.00247117 0.091392 -0.0349524 
-0.00149609 0.0912323 -0.0347548 
-0.00444148 0.0916785 -0.0352643 
-0.00425208 0.0941246 -0.0337645 
-0.00381375 0.0896299 -0.0357356 
-0.00482566 0.0896201 -0.0359284 
-0.00281596 0.0896133 -0.0355773 
-0.00175042 0.0897209 -0.0353687 
-0.00265737 0.0899953 -0.0354905 
-0.00364386 0.0901332 -0.0356262 
-0.00180856 0.0881831 -0.0355551 
-0.00281209 0.0882041 -0.0358187 
-0.000397685 0.0923281 -0.0338988 
-0.00056724 0.0909565 -0.0345037 
-0.000792652 0.0894877 -0.0349748 
-0.0147779 0.0756914 -0.0387415 
-0.0157734 0.075693 -0.0388238 
-0.0167746 0.0756989 -0.0389455 
-0.0137772 0.0770735 -0.0384143 
-0.0147745 0.0770701 -0.0384436 
-0.015779 0.0770791 -0.0385675 
-0.0167783 0.0770825 -0.0387039 
-0.0107806 0.0770662 -0.0381287 
-0.0117712 0.0770642 -0.0382004 
-0.0127752 0.0770687 -0.0383028 
-0.00789542 0.108803 -0.0224197 
-0.00688399 0.107372 -0.022762 
-0.00788756 0.107371 -0.0226705 
-0.00586693 0.104511 -0.0229142 
-0.00687105 0.104506 -0.0230032 
-0.00787685 0.105931 -0.0227718 
-0.00687638 0.105938 -0.022783 
-0.00786973 0.104508 -0.0230207 
-0.00865052 0.104822 -0.0230347 
-0.00689074 0.103109 -0.0232386 
-0.0078767 0.103255 -0.023393 
-0.00579466 0.103184 -0.0232761 
-0.00486561 0.103096 -0.0233724 
-0.0136152 0.0982979 -0.0261721 
-0.00891802 0.0982381 -0.0280905 
-0.0124346 0.0985527 -0.0264295 
-0.0113381 0.0986434 -0.0265191 
-0.0102337 0.0987343 -0.0266102 
-0.00913054 0.0987984 -0.026694 
-0.0144639 0.0977101 -0.0275565 
-0.0133229 0.0978873 -0.0277326 
-0.0156034 0.097548 -0.0273897 
-0.0164919 0.0968814 -0.0286925 
-0.0153516 0.0970497 -0.0288687 
-0.0142085 0.0972199 -0.0290358 
-0.016783 0.0973001 -0.0271368 
-0.015856 0.0980295 -0.0258983 
-0.0147843 0.0981951 -0.0260468 
-0.0121854 0.0980546 -0.0279084 
-0.0111221 0.0980696 -0.0279124 
-0.0100186 0.0981603 -0.0280043 
-0.01565 0.10151 -0.0235687 
-0.0161123 0.0985355 -0.0244159 
-0.0149675 0.0986909 -0.0245721 
-0.0138651 0.0987904 -0.0246748 
-0.013279 0.101966 -0.0239644 
-0.0166332 0.101644 -0.0236856 
-0.0159391 0.0999021 -0.023843 
-0.0145896 0.101524 -0.0235873 
-0.0149561 0.0997734 -0.0237179 
-0.0138967 0.099791 -0.0237429 
-0.0121375 0.102128 -0.024127 
-0.00904474 0.102005 -0.0240096 
-0.01273 0.098974 -0.0248693 
-0.0115772 0.0991016 -0.0249869 
-0.010479 0.0991873 -0.02508 
-0.00938485 0.0992897 -0.0251913 
-0.010101 0.102023 -0.0240718 
-0.0127135 0.100022 -0.0239701 
-0.0115711 0.100192 -0.0241483 
-0.0104704 0.100279 -0.0242341 
-0.00940844 0.100291 -0.0242411 
-0.0110827 0.102149 -0.0241692 
-0.00679638 0.0982761 -0.0281107 
-0.00806953 0.0988363 -0.0267114 
-0.00701023 0.0988653 -0.0267279 
-0.00594641 0.0989148 -0.0267499 
-0.00470695 0.0982478 -0.0280611 
-0.00484603 0.0989761 -0.0268273 
-0.00385823 0.0988046 -0.0266644 
-0.00279591 0.0988433 -0.0266823 
-0.00789661 0.098211 -0.0280331 
-0.00577101 0.098213 -0.0280417 
-0.00265934 0.098112 -0.0279111 
-0.00364871 0.0982082 -0.0280452 
-0.00531173 0.100039 -0.0239686 
-0.006336 0.10011 -0.0240468 
-0.00805531 0.101876 -0.0238922 
-0.00832489 0.0993422 -0.0252442 
-0.0072203 0.0994662 -0.0253456 
-0.00615627 0.0994928 -0.025355 
-0.00623267 0.10133 -0.0233757 
-0.00714364 0.101607 -0.0236448 
-0.00524932 0.101176 -0.023207 
-0.00838403 0.100228 -0.0241757 
-0.00732189 0.100225 -0.0241674 
-0.00486253 0.101638 -0.0232055 
-0.0042883 0.0999626 -0.0238822 
-0.00484087 0.0994589 -0.0252596 
-0.00403867 0.0994311 -0.025339 
-0.00422597 0.10111 -0.0231367 
Its a Ray
-0.0240844 0.0971632 -0.024558 0.0237883 0.0399267 0.1088
0.0152869 0.0794603 0.0538116 
0.0153262 0.0767707 0.0538598 
0.0154243 0.0781303 0.053988 
-0.0164541 0.0630817 0.0527623 
-0.0155135 0.0631057 0.0533345 
-0.0164763 0.064491 0.0530345 
-0.0154803 0.0645289 0.0535158 
-0.0144784 0.0645279 0.0535035 
-0.0164672 0.0659336 0.0534892 
-0.0166845 0.0625881 0.0524778 
0.0111874 0.0630268 0.0529412 
0.0119148 0.0630446 0.0522963 
0.0129339 0.063079 0.0520141 
0.0138934 0.0631004 0.0516475 
0.0147818 0.0631153 0.0511723 
0.0113423 0.0644371 0.0532354 
0.0122384 0.0644368 0.0527864 
0.0132903 0.0644915 0.0525417 
0.0142425 0.0645148 0.0521595 
0.0151151 0.0645034 0.0516546 
0.0114981 0.0658063 0.0534716 
0.0125705 0.0658518 0.0532694 
0.0135851 0.0658847 0.0529797 
0.0144807 0.0658974 0.0525165 
0.0127465 0.0672208 0.05354 
0.0136958 0.0672461 0.0531523 
0.0145592 0.0672414 0.0526521 
0.0127964 0.0685744 0.0536204 
0.0136873 0.0685864 0.0531495 
0.0145324 0.0686382 0.0526166 
0.0127846 0.0699169 0.0536174 
0.0137184 0.0699424 0.0531931 
0.0146499 0.0699433 0.0528108 
0.0138055 0.0712841 0.0533593 
0.014817 0.0713159 0.0530708 
0.0148576 0.0726711 0.0531263 
0.0149724 0.0740286 0.0533099 
-0.0188763 0.105884 -0.0226282 
-0.0178752 0.105871 -0.0225888 
-0.0168713 0.104463 -0.0227606 
-0.0179622 0.106228 -0.0225141 
-0.0169788 0.106067 -0.0223329 
-0.0198709 0.104468 -0.0228058 
-0.0188705 0.104448 -0.0228566 
-0.0178695 0.104461 -0.0227631 
-0.0172292 0.104564 -0.022745 
-0.0174424 0.10313 -0.0232301 
-0.0197167 0.103079 -0.0233045 
-0.0184671 0.10319 -0.0232847 
-0.018657 0.109944 -0.0204332 
-0.0197211 0.109971 -0.0204733 
-0.0176742 0.109826 -0.020315 
-0.0168418 0.107354 -0.0217003 
-0.0187173 0.108826 -0.0212527 
-0.0177322 0.108689 -0.0211068 
-0.0178239 0.107521 -0.0218927 
-0.0387964 0.0870429 -0.0222174 
-0.0398029 0.0870085 -0.0218621 
-0.0407936 0.0869784 -0.0214607 
-0.0357746 0.08137 -0.0222094 
-0.037778 0.0827556 -0.0219531 
-0.0378081 0.0841771 -0.022143 
-0.0387822 0.0841715 -0.021953 
-0.0377888 0.0855996 -0.0220857 
-0.0387912 0.0855771 -0.0218281 
-0.0397898 0.0855606 -0.0217035 
-0.0326967 0.0849828 -0.026556 
-0.00986994 0.104508 -0.0232523 
-0.00987882 0.105925 -0.0227673 
-0.0160192 0.104518 -0.0227486 
-0.00887643 0.105922 -0.0227472 
-0.0128757 0.105895 -0.0226089 
-0.0138747 0.104484 -0.023001 
-0.014868 0.104453 -0.022832 
-0.0088954 0.108786 -0.0222808 
-0.0118767 0.105907 -0.0227385 
-0.0129143 0.104805 -0.023047 
-0.010699 0.104948 -0.0231645 
-0.0108803 0.105927 -0.0227775 
-0.00967624 0.104885 -0.0231041 
-0.0141356 0.103403 -0.0235224 
-0.0117599 0.104933 -0.0231377 
-0.0164203 0.103082 -0.0232082 
-0.0138322 0.105995 -0.0224296 
-0.00886334 0.103392 -0.0235214 
-0.0129939 0.103563 -0.0236849 
-0.0119328 0.103575 -0.0236984 
-0.0152754 0.103231 -0.0233341 
-0.00988755 0.103466 -0.0236142 
-0.0109132 0.103533 -0.0236899 
-0.0098895 0.107351 -0.0224128 
-0.0108856 0.107334 -0.0222671 
-0.00888364 0.107351 -0.0226177 
-0.0108886 0.108738 -0.0217426 
-0.0149026 0.105901 -0.0222117 
-0.00987706 0.108745 -0.0220853 
-0.0137302 0.107232 -0.0215702 
-0.0111844 0.110115 -0.0206413 
-0.0146115 0.109635 -0.0201085 
-0.0156647 0.109623 -0.0201068 
-0.0123646 0.109877 -0.0203825 
-0.0134967 0.109686 -0.0201653 
-0.0166846 0.109701 -0.0201927 
-0.0167464 0.108538 -0.0209441 
-0.015954 0.105864 -0.0221228 
-0.0111853 0.109046 -0.0214904 
-0.0114209 0.107659 -0.022044 
-0.0147383 0.10835 -0.0207588 
-0.0158006 0.108342 -0.0207487 
-0.010059 0.109235 -0.0217082 
-0.0148324 0.107132 -0.0214612 
-0.0158582 0.107196 -0.0215252 
-0.00887527 0.109466 -0.0219533 
-0.0125561 0.107483 -0.0218463 
-0.0124244 0.108763 -0.0212047 
-0.0135985 0.108507 -0.0209218 
-0.0118777 0.107304 -0.0220947 
-0.012881 0.107288 -0.0218461 
0.0126468 0.0820043 0.0535026 
-0.00849625 0.0547108 0.0528122 
-0.00749363 0.0547355 0.05304 
-0.00650329 0.0547609 0.0534371 
-0.00850551 0.0561268 0.0532043 
-0.00750736 0.0561433 0.0534652 
0.011631 0.0474937 0.0464252 
0.0125029 0.0475354 0.045933 
0.0138699 0.049008 0.0461763 
0.0147035 0.0490065 0.0456198 
0.00350625 0.0547769 0.0535608 
0.00450584 0.0547654 0.053433 
0.0054972 0.0547598 0.0532635 
0.00650352 0.0547197 0.0529464 
0.00351715 0.0561463 0.0534882 
0.00451269 0.0561377 0.0533474 
0.00550694 0.0561304 0.0532033 
0.00651257 0.056103 0.0529931 
0.00550441 0.0575487 0.0534334 
0.00650779 0.0575337 0.0533257 
0.0225815 0.0632207 0.0466294 
0.0224361 0.0645464 0.046427 
0.0223728 0.0658814 0.0463438 
0.0156112 0.0519525 0.0469795 
0.0151695 0.0534137 0.0481113 
0.0161135 0.0534638 0.0477167 
0.0171483 0.0535046 0.047456 
0.0181885 0.053509 0.04724 
0.0193075 0.0536075 0.0470681 
-0.000499367 0.0456802 0.0470389 
0.000501495 0.0457296 0.0472541 
0.00150908 0.0458287 0.0477014 
0.00251634 0.0459065 0.0480561 
0.00351191 0.0459363 0.0483003 
0.00450167 0.0459455 0.0484199 
0.00549045 0.0459551 0.048539 
0.00647697 0.0459611 0.0484012 
0.00747158 0.0458651 0.0478111 
0.00845531 0.04577 0.0469205 
-0.00951316 0.0575536 0.0537045 
-0.0114781 0.0589986 0.0537512 
-0.0105137 0.0589924 0.0541839 
-0.00950572 0.0590791 0.0548422 
-0.0124985 0.0603974 0.0541523 
-0.0114926 0.0604332 0.0544994 
-0.0104903 0.0604984 0.0550813 
-0.00950118 0.06052 0.0554819 
-0.0135115 0.0617879 0.0541775 
-0.012492 0.061843 0.0546212 
-0.0114833 0.0618754 0.0549615 
-0.0104902 0.0619157 0.0554492 
-0.0094927 0.0619497 0.0558121 
-0.0137359 0.061178 0.0537969 
-0.00249774 0.0520145 0.0539036 
-0.00150003 0.0520299 0.0541649 
-0.00451061 0.0534011 0.0538125 
-0.00349166 0.0534503 0.0541192 
-0.00249263 0.0534855 0.0544759 
-0.00149823 0.0535022 0.0547476 
0.00728906 0.0602827 0.0543511 
0.00824317 0.0602927 0.0539848 
0.00766079 0.0616753 0.0549139 
0.00860516 0.061703 0.0545256 
0.00946449 0.0616923 0.0540126 
-0.000496894 0.0520342 0.0541515 
-0.000498287 0.0535066 0.0547347 
0.000497149 0.0534577 0.0541163 
-0.025101 0.114847 -0.0155729 
-0.0261604 0.114813 -0.0155316 
-0.0263531 0.11244 -0.0170322 
-0.0252093 0.112572 -0.0171753 
-0.0262987 0.113585 -0.0162365 
-0.0273178 0.113609 -0.0162558 
-0.0251564 0.113713 -0.0163747 
-0.0206804 0.112216 -0.0188434 
-0.0183959 0.112492 -0.0191613 
-0.0195343 0.112367 -0.0190097 
-0.0186027 0.111108 -0.0196906 
-0.0196643 0.111086 -0.0196461 
-0.0174982 0.111166 -0.0197324 
-0.0207265 0.111071 -0.0196229 
-0.017323 0.112508 -0.01916 
-0.0239953 0.114912 -0.0156465 
-0.0217088 0.114301 -0.017023 
-0.0229012 0.115018 -0.0157633 
-0.0193753 0.114664 -0.0174341 
-0.0182701 0.114743 -0.017523 
-0.0205151 0.114503 -0.0172551 
-0.0217663 0.11209 -0.0186927 
-0.0240109 0.113853 -0.0165323 
-0.0228318 0.114095 -0.016802 
-0.0217183 0.113234 -0.017904 
-0.0229141 0.111944 -0.0185359 
-0.0240311 0.112816 -0.0174462 
-0.0228558 0.113062 -0.0177116 
-0.0182921 0.113707 -0.0184295 
-0.0205328 0.113457 -0.0181494 
-0.0193941 0.113623 -0.0183331 
-0.0172265 0.113695 -0.0184196 
-0.0144671 0.110884 -0.0194361 
-0.0154901 0.11097 -0.019533 
-0.0163397 0.112374 -0.0190184 
-0.0134033 0.110892 -0.0194483 
-0.0164766 0.111102 -0.0196668 
-0.0153553 0.112218 -0.0188504 
-0.00992774 0.110288 -0.021044 
-0.012301 0.110982 -0.0195491 
-0.0110869 0.111309 -0.0199045 
-0.015298 0.113338 -0.0180384 
-0.0144059 0.112046 -0.0186792 
-0.0133438 0.11201 -0.0186315 
-0.0143101 0.113201 -0.0178955 
-0.0162822 0.113495 -0.0182068 
-0.0122436 0.112093 -0.0187249 
-0.0225646 0.0983245 -0.0242201 
-0.0215094 0.0983521 -0.0242621 
-0.0210545 0.100222 -0.024166 
-0.0176555 0.10171 -0.0237622 
-0.0204069 0.09844 -0.0243451 
-0.0192998 0.0985099 -0.0244 
-0.018238 0.0985224 -0.0244062 
-0.0171725 0.0985232 -0.0244048 
-0.0198015 0.10169 -0.0238258 
-0.0200728 0.100101 -0.0240875 
-0.0190093 0.100114 -0.02409 
-0.0179474 0.100123 -0.0240926 
-0.0168818 0.100112 -0.0240537 
-0.0186783 0.101771 -0.0238107 
-0.02384 0.0968692 -0.0247025 
-0.0227746 0.0968676 -0.024693 
-0.0216758 0.0969718 -0.024798 
-0.0205392 0.0971418 -0.0249761 
-0.0193476 0.0973552 -0.0251961 
-0.0181652 0.097581 -0.0254283 
-0.0170028 0.0977503 -0.0256286 
-0.0377966 0.0870844 -0.0227292 
-0.0338218 0.0886934 -0.0246941 
-0.0351444 0.0865581 -0.0244792 
-0.0338535 0.0870951 -0.024854 
-0.0348246 0.0872331 -0.0245609 
-0.0357817 0.0871994 -0.0240994 
-0.0367713 0.0871639 -0.0235593 
-0.0332667 0.0835875 -0.0265323 
-0.0330023 0.0807475 -0.0275162 
-0.0333828 0.0807789 -0.0265175 
-0.0331507 0.0821697 -0.0275285 
-0.0333885 0.082189 -0.0265241 
-0.0336364 0.0836212 -0.0255231 
-0.0343312 0.0836736 -0.0246034 
-0.0349846 0.0837189 -0.0236297 
-0.0332116 0.0851655 -0.0254848 
-0.0347045 0.0851136 -0.0245778 
-0.0353285 0.0851433 -0.0237512 
-0.0357813 0.0828042 -0.0224653 
-0.036779 0.0827886 -0.0223365 
-0.035813 0.0842739 -0.0225525 
-0.0368013 0.0842007 -0.0223672 
-0.035698 0.0857595 -0.0237144 
-0.0367909 0.0856326 -0.0224706 
-0.0337955 0.0808164 -0.0255276 
-0.0342171 0.0808501 -0.0245506 
-0.0346997 0.0808739 -0.0236048 
-0.0336642 0.082217 -0.0255373 
-0.034171 0.0822565 -0.0245355 
-0.0348253 0.0822923 -0.0236386 
-0.0308936 0.0901442 -0.0248987 
-0.0317955 0.0901023 -0.0248195 
-0.0328048 0.0886955 -0.0250147 
-0.0318198 0.0887354 -0.0251772 
-0.0326605 0.0863757 -0.0255732 
-0.0320932 0.0877303 -0.0254981 
-0.0327955 0.0873016 -0.0254019 
-0.00984328 0.0975178 -0.0293224 
-0.00758477 0.0968518 -0.0305822 
-0.00541885 0.0969111 -0.0306599 
-0.00648076 0.0969085 -0.030657 
-0.00874511 0.0976201 -0.0294139 
-0.00768132 0.0976452 -0.0294292 
-0.00661675 0.0976221 -0.0294208 
-0.00563259 0.0974901 -0.0292726 
-0.00789542 0.108803 -0.0224197 
-0.00688399 0.107372 -0.022762 
-0.00788756 0.107371 -0.0226705 
-0.00586693 0.104511 -0.0229142 
-0.00687105 0.104506 -0.0230032 
-0.00587725 0.105934 -0.0226578 
-0.00787685 0.105931 -0.0227718 
-0.00687638 0.105938 -0.022783 
-0.00786973 0.104508 -0.0230207 
-0.00865052 0.104822 -0.0230347 
-0.00689074 0.103109 -0.0232386 
-0.0078767 0.103255 -0.023393 
-0.00579466 0.103184 -0.0232761 
-0.00486561 0.103096 -0.0233724 
-0.0136152 0.0982979 -0.0261721 
-0.00891802 0.0982381 -0.0280905 
-0.0124346 0.0985527 -0.0264295 
-0.0113381 0.0986434 -0.0265191 
-0.0102337 0.0987343 -0.0266102 
-0.00913054 0.0987984 -0.026694 
-0.0144639 0.0977101 -0.0275565 
-0.0133229 0.0978873 -0.0277326 
-0.0156034 0.097548 -0.0273897 
-0.015856 0.0980295 -0.0258983 
-0.0147843 0.0981951 -0.0260468 
-0.0121854 0.0980546 -0.0279084 
-0.0111221 0.0980696 -0.0279124 
-0.0100186 0.0981603 -0.0280043 
-0.01565 0.10151 -0.0235687 
-0.0161123 0.0985355 -0.0244159 
-0.0149675 0.0986909 -0.0245721 
-0.0138651 0.0987904 -0.0246748 
-0.013279 0.101966 -0.0239644 
-0.0166332 0.101644 -0.0236856 
-0.0159391 0.0999021 -0.023843 
-0.0145896 0.101524 -0.0235873 
-0.0149561 0.0997734 -0.0237179 
-0.0138967 0.099791 -0.0237429 
-0.0121375 0.102128 -0.024127 
-0.00904474 0.102005 -0.0240096 
-0.01273 0.098974 -0.0248693 
-0.0115772 0.0991016 -0.0249869 
-0.010479 0.0991873 -0.02508 
-0.00938485 0.0992897 -0.0251913 
-0.010101 0.102023 -0.0240718 
-0.0127135 0.100022 -0.0239701 
-0.0115711 0.100192 -0.0241483 
-0.0104704 0.100279 -0.0242341 
-0.00940844 0.100291 -0.0242411 
-0.0110827 0.102149 -0.0241692 
-0.00679638 0.0982761 -0.0281107 
-0.00806953 0.0988363 -0.0267114 
-0.00701023 0.0988653 -0.0267279 
-0.00594641 0.0989148 -0.0267499 
-0.00470695 0.0982478 -0.0280611 
-0.00484603 0.0989761 -0.0268273 
-0.00789661 0.098211 -0.0280331 
-0.00577101 0.098213 -0.0280417 
-0.00531173 0.100039 -0.0239686 
-0.006336 0.10011 -0.0240468 
-0.00805531 0.101876 -0.0238922 
-0.00832489 0.0993422 -0.0252442 
-0.0072203 0.0994662 -0.0253456 
-0.00615627 0.0994928 -0.025355 
-0.00623267 0.10133 -0.0233757 
-0.00714364 0.101607 -0.0236448 
-0.00524932 0.101176 -0.023207 
-0.00838403 0.100228 -0.0241757 
-0.00732189 0.100225 -0.0241674 
-0.00486253 0.101638 -0.0232055 
-0.0042883 0.0999626 -0.0238822 
-0.00484087 0.0994589 -0.0252596 
-0.00403867 0.0994311 -0.025339 
-0.00422597 0.10111 -0.0231367 
-0.00385838 0.101641 -0.0231016 
-0.0176233 0.0640054 0.0519373 
-0.016863 0.0640072 0.0526042 
-0.0171808 0.0654583 0.0528522 
0.016253 0.0794879 0.0534651 
-0.0154906 0.0587868 0.0517337 
-0.0145087 0.0587885 0.0518852 
-0.013551 0.0588296 0.0525443 
-0.0164899 0.0602176 0.0520938 
-0.0154981 0.060248 0.0524646 
-0.0144773 0.0603048 0.0528052 
-0.0134723 0.0603845 0.0536243 
-0.0164629 0.0616668 0.0525376 
-0.0154642 0.0617228 0.0531313 
-0.0144795 0.0617481 0.0535104 
-0.0140108 0.0596764 0.0527295 
-0.0132756 0.0597275 0.0533794 
-0.0165465 0.061194 0.0523676 
-0.0145535 0.06115 0.0532234 
-0.0125152 0.0589286 0.0534547 
-0.0134767 0.0545379 0.0508338 
-0.0144925 0.0559441 0.0511232 
-0.0134794 0.0559661 0.0512091 
